sha256,similarity_score
d7185dbafc108576c151ff614adee6adba42d97f8fca816d1bc5a3f156af57fc,0.7577395682292039
1ea73303f294c3f3c99b4651232952bfd97956bee1901b772298b58bde101018,0.7458953696806072
ad4f74c0c3ac37e6f1cf600a96ae203c38341d263dbac0741e602686794c4f5a,0.7207651003496536
1ad82a4e7f70ad09c9ff67446d0bdd9a900e998c88888ed1509fa6a604ce2f4e,0.6971811618735176
14910c0c902170b9ae33ed613976464020ac0e6df96566a4a2974104fd587aa2,0.6963900975984084
8f514ff2413fa5e432688b4e5fbe53517d2fd009bcf08c74c0d0b257c961c0f9,0.6385636499410153
a74798d23c9bde7440ed3dde108f8fd57a6f38dc66aab56a5a6db8fb009c88d1,0.631748931338735
aa5dd4972e0211d912506d36b72be348566efb407712dd97aab3c8f69bba0294,0.5689569293282917
62c4a1fafc66fd389428f73ef74c2e7309ebd3be53eeb934a8a447fa51ee253b,0.5642010492076329
2277b1869ee1c07aaadc672a9f9ac2f7e732a6c49d83d7185e207b767e0c3ea8,0.5389642122928898
